JobIDRaw|UID|GID|JobName|Partition|ReqNodes|ReqCPUS|AllocNodes|AllocCPUS|NodeList|Timelimit|Submit|Reserved|Start|End|Elapsed|CPUTimeRAW|ElapsedRaw|TimelimitRaw|Priority|State|Unnamed: 21
1506289|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p346|12-00:00:00|2021-11-02T18:07:19|00:00:02|2021-11-02T18:07:21|2021-11-03T13:09:29|19:02:08|3837568|68528|17280|1|COMPLETED|
1506290|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p412|12-00:00:00|2021-11-02T18:07:21|00:00:03|2021-11-02T18:07:24|2021-11-03T13:09:31|19:02:07|3837512|68527|17280|1|COMPLETED|
1506291|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p307|12-00:00:00|2021-11-02T18:07:23|00:00:01|2021-11-02T18:07:24|2021-11-03T13:09:33|19:02:09|3837624|68529|17280|1|COMPLETED|
1506292|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p308|12-00:00:00|2021-11-02T18:07:25|00:00:02|2021-11-02T18:07:27|2021-11-03T13:09:38|19:02:11|3837736|68531|17280|1|COMPLETED|
1506418|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p202|12-00:00:00|2021-11-02T23:00:28|00:00:00|2021-11-02T23:00:28|2021-11-02T23:01:09|00:00:41|2296|41|17280|1|COMPLETED|
1506423|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p035|12-00:00:00|2021-11-02T23:05:58|00:00:01|2021-11-02T23:05:59|2021-11-02T23:06:42|00:00:43|2408|43|17280|1|COMPLETED|
1506427|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p035|12-00:00:00|2021-11-02T23:11:58|00:00:01|2021-11-02T23:11:59|2021-11-02T23:13:09|00:01:10|3920|70|17280|1|COMPLETED|
1506722|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p367|12-00:00:00|2021-11-03T13:01:04|00:00:01|2021-11-03T13:01:05|2021-11-03T13:01:42|00:00:37|2072|37|17280|1|COMPLETED|
1506726|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p047|12-00:00:00|2021-11-03T13:07:39|00:00:00|2021-11-03T13:07:39|2021-11-03T13:08:14|00:00:35|1960|35|17280|1|COMPLETED|
1506729|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p113|12-00:00:00|2021-11-03T13:11:03|00:00:01|2021-11-03T13:11:04|2021-11-03T13:11:41|00:00:37|2072|37|17280|1|COMPLETED|
1506730|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p346|12-00:00:00|2021-11-03T13:11:05|00:00:02|2021-11-03T13:11:07|2021-11-03T13:11:41|00:00:34|1904|34|17280|1|COMPLETED|
1506731|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p412|12-00:00:00|2021-11-03T13:11:07|00:00:02|2021-11-03T13:11:09|2021-11-03T13:11:45|00:00:36|2016|36|17280|1|COMPLETED|
1506732|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p438|12-00:00:00|2021-11-03T13:11:09|00:00:03|2021-11-03T13:11:12|2021-11-03T13:11:47|00:00:35|1960|35|17280|1|COMPLETED|
1506733|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p307|12-00:00:00|2021-11-03T13:11:11|00:00:01|2021-11-03T13:11:12|2021-11-03T13:11:51|00:00:39|2184|39|17280|1|COMPLETED|
1506734|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p113|12-00:00:00|2021-11-03T13:12:35|00:00:00|2021-11-03T13:12:35|2021-11-03T13:13:41|00:01:06|3696|66|17280|1|COMPLETED|
1506739|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p346|12-00:00:00|2021-11-03T13:29:14|00:00:00|2021-11-03T13:29:14|2021-11-03T20:26:22|06:57:08|1401568|25028|17280|1|COMPLETED|
1506740|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p412|12-00:00:00|2021-11-03T13:29:16|00:00:01|2021-11-03T13:29:17|2021-11-06T16:19:04|3-02:49:47|15085672|269387|17280|1|COMPLETED|
1506741|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p438|12-00:00:00|2021-11-03T13:29:18|00:00:02|2021-11-03T13:29:20|2021-11-06T16:19:18|3-02:49:58|15086288|269398|17280|1|COMPLETED|
1506742|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p307|12-00:00:00|2021-11-03T13:29:20|00:00:03|2021-11-03T13:29:23|2021-11-06T16:19:25|3-02:50:02|15086512|269402|17280|1|COMPLETED|
1506743|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p308|12-00:00:00|2021-11-03T13:29:22|00:00:01|2021-11-03T13:29:23|2021-11-06T16:19:37|3-02:50:14|15087184|269414|17280|1|COMPLETED|
1506744|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p367|12-00:00:00|2021-11-03T13:29:24|00:00:02|2021-11-03T13:29:26|2021-11-06T16:19:45|3-02:50:19|15087464|269419|17280|1|COMPLETED|
1511456|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p460|12-00:00:00|2021-11-07T14:09:43|00:00:01|2021-11-07T14:09:44|2021-11-07T14:14:57|00:05:13|17528|313|17280|1|COMPLETED|
1511458|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p521|12-00:00:00|2021-11-07T14:09:51|00:00:00|2021-11-07T14:09:51|2021-11-07T14:15:06|00:05:15|17640|315|17280|1|COMPLETED|
1511459|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p506|12-00:00:00|2021-11-07T14:10:32|00:00:00|2021-11-07T14:10:32|2021-11-07T14:15:11|00:04:39|15624|279|17280|1|COMPLETED|
1511460|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p507|12-00:00:00|2021-11-07T14:10:36|00:00:00|2021-11-07T14:10:36|2021-11-07T14:15:16|00:04:40|15680|280|17280|1|COMPLETED|
1511461|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p161|12-00:00:00|2021-11-07T14:11:07|00:00:00|2021-11-07T14:11:07|2021-11-07T14:15:54|00:04:47|16072|287|17280|1|COMPLETED|
1511975|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p323|14-00:00:00|2021-11-08T01:36:55|00:00:01|2021-11-08T01:36:56|2021-11-08T01:40:04|00:03:08|10528|188|20160|1|COMPLETED|
1511977|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p323|14-00:00:00|2021-11-08T01:40:49|00:00:00|2021-11-08T01:40:49|2021-11-10T15:57:17|2-14:16:28|12554528|224188|20160|1|COMPLETED|
1511978|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p317|12-00:00:00|2021-11-08T01:43:11|00:00:01|2021-11-08T01:43:12|2021-11-08T01:48:39|00:05:27|18312|327|17280|1|COMPLETED|
1511979|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p318|12-00:00:00|2021-11-08T01:43:14|00:00:01|2021-11-08T01:43:15|2021-11-08T01:48:54|00:05:39|18984|339|17280|1|COMPLETED|
1511980|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p407|12-00:00:00|2021-11-08T01:43:16|00:00:02|2021-11-08T01:43:18|2021-11-08T01:48:55|00:05:37|18872|337|17280|1|COMPLETED|
1511981|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p408|12-00:00:00|2021-11-08T01:43:20|00:00:01|2021-11-08T01:43:21|2021-11-08T01:48:57|00:05:36|18816|336|17280|1|COMPLETED|
1511982|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p435|12-00:00:00|2021-11-08T01:43:23|00:00:01|2021-11-08T01:43:24|2021-11-08T01:49:11|00:05:47|19432|347|17280|1|COMPLETED|
1511983|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p436|12-00:00:00|2021-11-08T01:43:27|00:00:01|2021-11-08T01:43:28|2021-11-08T01:49:02|00:05:34|18704|334|17280|1|COMPLETED|
1511984|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p465|14-00:00:00|2021-11-08T01:43:39|00:00:01|2021-11-08T01:43:40|2021-11-08T01:49:28|00:05:48|19488|348|20160|1|COMPLETED|
1511985|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p466|14-00:00:00|2021-11-08T01:43:42|00:00:01|2021-11-08T01:43:43|2021-11-08T01:49:25|00:05:42|19152|342|20160|1|COMPLETED|
1511986|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p512|14-00:00:00|2021-11-08T01:43:44|00:00:02|2021-11-08T01:43:46|2021-11-08T01:49:44|00:05:58|20048|358|20160|1|COMPLETED|
1511987|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p513|14-00:00:00|2021-11-08T01:43:46|00:00:03|2021-11-08T01:43:49|2021-11-08T01:50:16|00:06:27|21672|387|20160|1|COMPLETED|
1511988|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p519|14-00:00:00|2021-11-08T01:43:48|00:00:01|2021-11-08T01:43:49|2021-11-08T01:49:51|00:06:02|20272|362|20160|1|COMPLETED|
1511989|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p520|14-00:00:00|2021-11-08T01:43:50|00:00:02|2021-11-08T01:43:52|2021-11-08T01:44:12|00:00:20|1120|20|20160|1|CANCELLED by 50109|
1511990|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p520|14-00:00:00|2021-11-08T01:45:17|00:00:01|2021-11-08T01:45:18|2021-11-08T01:49:43|00:04:25|14840|265|20160|1|COMPLETED|
1511991|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p539|14-00:00:00|2021-11-08T01:45:20|00:00:01|2021-11-08T01:45:21|2021-11-08T01:49:48|00:04:27|14952|267|20160|1|COMPLETED|
1511992|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p540|14-00:00:00|2021-11-08T01:45:22|00:00:02|2021-11-08T01:45:24|2021-11-08T01:50:01|00:04:37|15512|277|20160|1|COMPLETED|
1511993|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p542|14-00:00:00|2021-11-08T01:45:25|00:00:02|2021-11-08T01:45:27|2021-11-08T01:50:11|00:04:44|15904|284|20160|1|COMPLETED|
1511994|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p148|14-00:00:00|2021-11-08T01:45:27|00:00:14|2021-11-08T01:45:41|2021-11-08T01:50:18|00:04:37|15512|277|20160|1|COMPLETED|
1511995|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p511|14-00:00:00|2021-11-08T01:45:30|00:00:11|2021-11-08T01:45:41|2021-11-08T01:50:10|00:04:29|15064|269|20160|1|COMPLETED|
1512966|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p415|12-00:00:00|2021-11-08T17:05:18|00:00:10|2021-11-08T17:05:28|2021-11-11T14:59:45|2-21:54:17|14092792|251657|17280|1|COMPLETED|
1513250|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p041|12-00:00:00|2021-11-08T17:53:06|00:00:01|2021-11-08T17:53:07|2021-11-08T17:53:55|00:00:48|2688|48|17280|1|COMPLETED|
1513251|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p052|12-00:00:00|2021-11-08T17:53:08|00:00:02|2021-11-08T17:53:10|2021-11-08T17:53:54|00:00:44|2464|44|17280|1|COMPLETED|
1513252|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p057|12-00:00:00|2021-11-08T17:53:10|00:00:00|2021-11-08T17:53:10|2021-11-08T17:53:59|00:00:49|2744|49|17280|1|COMPLETED|
1513253|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p060|12-00:00:00|2021-11-08T17:53:11|00:00:01|2021-11-08T17:53:12|2021-11-08T17:53:58|00:00:46|2576|46|17280|1|COMPLETED|
1513254|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p069|12-00:00:00|2021-11-08T17:53:13|00:00:02|2021-11-08T17:53:15|2021-11-08T17:54:01|00:00:46|2576|46|17280|1|COMPLETED|
1513255|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p121|12-00:00:00|2021-11-08T17:53:15|00:00:03|2021-11-08T17:53:18|2021-11-08T17:54:05|00:00:47|2632|47|17280|1|COMPLETED|
1513499|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p349|12-00:00:00|2021-11-08T18:33:17|00:00:00|2021-11-08T18:33:17|2021-11-08T18:33:50|00:00:33|1848|33|17280|1|CANCELLED by 50109|
1513502|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p351|12-00:00:00|2021-11-08T18:34:06|00:00:00|2021-11-08T18:34:06|2021-11-09T14:38:22|20:04:16|4046336|72256|17280|1|COMPLETED|
1514762|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p386|12-00:00:00|2021-11-09T15:06:08|00:00:01|2021-11-09T15:06:09|2021-11-19T16:17:21|10-01:11:12|48623232|868272|17280|4|COMPLETED|
1514765|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p381|14-00:00:00|2021-11-09T15:06:52|00:00:03|2021-11-09T15:06:55|2021-11-19T16:18:20|10-01:11:25|48623960|868285|20160|4|COMPLETED|
1514766|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p382|14-00:00:00|2021-11-09T15:07:33|00:00:00|2021-11-09T15:07:33|2021-11-19T16:18:19|10-01:10:46|48621776|868246|20160|4|COMPLETED|
1515616|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p434|12-00:00:00|2021-11-10T11:36:39|00:00:00|2021-11-10T11:36:39|2021-11-11T01:18:57|13:42:18|2762928|49338|17280|4|COMPLETED|
1515617|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p483|12-00:00:00|2021-11-10T11:36:41|00:00:01|2021-11-10T11:36:42|2021-11-11T13:19:08|1-01:42:26|5182576|92546|17280|4|COMPLETED|
1515618|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p299|12-00:00:00|2021-11-10T11:36:44|00:00:01|2021-11-10T11:36:45|2021-11-11T13:20:24|1-01:43:39|5186664|92619|17280|4|COMPLETED|
1515619|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p300|12-00:00:00|2021-11-10T11:36:46|00:00:02|2021-11-10T11:36:48|2021-11-11T13:19:26|1-01:42:38|5183248|92558|17280|4|COMPLETED|
1515620|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p438|12-00:00:00|2021-11-10T11:36:49|00:00:02|2021-11-10T11:36:51|2021-11-12T16:33:05|2-04:56:14|10672144|190574|17280|4|COMPLETED|
1515621|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p439|12-00:00:00|2021-11-10T11:36:52|00:00:02|2021-11-10T11:36:54|2021-11-11T13:20:13|1-01:43:19|5185544|92599|17280|4|COMPLETED|
1515851|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p050|12-00:00:00|2021-11-10T15:54:08|00:00:01|2021-11-10T15:54:09|2021-11-19T16:18:18|9-00:24:09|43626744|779049|17280|4|COMPLETED|
1515852|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p282|12-00:00:00|2021-11-10T15:54:11|00:00:01|2021-11-10T15:54:12|2021-11-11T15:08:14|23:14:02|4683952|83642|17280|4|COMPLETED|
1516374|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p100|14-00:00:00|2021-11-11T00:57:41|00:00:00|2021-11-11T00:57:41|2021-11-11T01:01:45|00:04:04|13664|244|20160|4|COMPLETED|
1516376|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p100|14-00:00:00|2021-11-11T01:01:58|00:00:00|2021-11-11T01:01:58|2021-11-11T01:13:19|00:11:21|38136|681|20160|4|COMPLETED|
1516388|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p244|14-00:00:00|2021-11-11T01:14:21|00:00:00|2021-11-11T01:14:21|2021-11-11T01:56:26|00:42:05|141400|2525|20160|4|COMPLETED|
1516393|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p347|12-00:00:00|2021-11-11T01:23:51|00:00:01|2021-11-11T01:23:52|2021-11-11T13:21:56|11:58:04|2412704|43084|17280|4|COMPLETED|
1516394|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p431|12-00:00:00|2021-11-11T01:24:02|00:00:02|2021-11-11T01:24:04|2021-11-11T13:22:08|11:58:04|2412704|43084|17280|4|COMPLETED|
1516395|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p434|12-00:00:00|2021-11-11T01:24:12|00:00:00|2021-11-11T01:24:12|2021-11-11T13:28:00|12:03:48|2431968|43428|17280|4|COMPLETED|
1516397|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p506|12-00:00:00|2021-11-11T01:24:19|00:00:00|2021-11-11T01:24:19|2021-11-11T13:22:31|11:58:12|2413152|43092|17280|4|COMPLETED|
1516398|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p592|12-00:00:00|2021-11-11T01:24:25|00:00:01|2021-11-11T01:24:26|2021-11-12T16:33:08|1-15:08:42|7891632|140922|17280|4|COMPLETED|
1516399|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p595|12-00:00:00|2021-11-11T01:24:32|00:00:01|2021-11-11T01:24:33|2021-11-11T13:26:29|12:01:56|2425696|43316|17280|4|COMPLETED|
1516432|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p098|14-00:00:00|2021-11-11T02:06:30|00:00:01|2021-11-11T02:06:31|2021-11-11T13:14:54|11:08:23|2245768|40103|20160|4|COMPLETED|
1517090|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p290|14-00:00:00|2021-11-11T13:15:35|00:00:19|2021-11-11T13:15:54|2021-11-11T13:20:46|00:04:52|16352|292|20160|4|COMPLETED|
1517198|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p599|14-00:00:00|2021-11-11T14:54:12|00:00:12|2021-11-11T14:54:24|2021-11-11T14:54:25|00:00:01|56|1|20160|4|FAILED|
1517200|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p599|14-00:00:00|2021-11-11T14:55:11|00:00:13|2021-11-11T14:55:24|2021-11-11T16:41:30|01:46:06|356496|6366|20160|4|COMPLETED|
1517201|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p594|14-00:00:00|2021-11-11T14:55:22|00:10:32|2021-11-11T15:05:54|2021-11-12T14:52:19|23:46:25|4792760|85585|20160|4|COMPLETED|
1517215|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p185|12-00:00:00|2021-11-11T15:13:35|00:00:00|2021-11-11T15:13:35|2021-11-19T16:18:23|8-01:04:48|38924928|695088|17280|4|COMPLETED|
1517216|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p187|12-00:00:00|2021-11-11T15:13:37|00:00:01|2021-11-11T15:13:38|2021-11-19T16:18:13|8-01:04:35|38924200|695075|17280|4|COMPLETED|
1517368|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p440|14-00:00:00|2021-11-11T16:42:53|00:00:01|2021-11-11T16:42:54|2021-11-12T14:52:30|22:09:36|4467456|79776|20160|4|COMPLETED|
1517386|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[359-362]|14-00:00:00|2021-11-11T17:24:49|01:48:16|2021-11-11T19:13:05|2021-11-11T19:13:11|00:00:06|1344|6|20160|6|FAILED|
1517387|50109.0|50101|sphere.slrm|tornado|4|4|0|4|None assigned|14-00:00:00|2021-11-11T17:25:29|00:00:20|2021-11-11T17:25:49|2021-11-11T17:25:49|00:00:00|0|0|20160|6|CANCELLED by 50109|
1517685|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[280-283]|14-00:00:00|2021-11-12T01:27:29|01:05:15|2021-11-12T02:32:44|2021-11-12T02:32:49|00:00:05|1120|5|20160|6|FAILED|
1517705|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[280-283]|14-00:00:00|2021-11-12T02:39:16|00:00:00|2021-11-12T02:39:16|2021-11-12T02:39:33|00:00:17|3808|17|20160|6|FAILED|
1517708|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[280-283]|14-00:00:00|2021-11-12T02:40:27|00:00:00|2021-11-12T02:40:27|2021-11-12T02:42:18|00:01:51|24864|111|20160|6|FAILED|
1518188|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p503|12-00:00:00|2021-11-12T14:50:06|01:15:20|2021-11-12T16:05:26|2021-11-12T16:56:43|00:51:17|172312|3077|17280|4|COMPLETED|
1518257|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p126|14-00:00:00|2021-11-12T16:31:53|00:00:03|2021-11-12T16:31:56|2021-11-19T16:17:27|6-23:45:31|33820136|603931|20160|4|COMPLETED|
1518258|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p127|14-00:00:00|2021-11-12T16:31:55|00:00:01|2021-11-12T16:31:56|2021-11-19T16:17:33|6-23:45:37|33820472|603937|20160|4|COMPLETED|
1518259|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p353|14-00:00:00|2021-11-12T16:31:56|00:00:00|2021-11-12T16:31:56|2021-11-19T16:17:34|6-23:45:38|33820528|603938|20160|4|COMPLETED|
1518261|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p354|14-00:00:00|2021-11-12T16:31:58|00:00:01|2021-11-12T16:31:59|2021-11-19T16:17:36|6-23:45:37|33820472|603937|20160|4|COMPLETED|
1518262|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p355|14-00:00:00|2021-11-12T16:32:04|00:00:00|2021-11-12T16:32:04|2021-11-19T16:20:09|6-23:48:05|33828760|604085|20160|4|COMPLETED|
1518263|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p438|14-00:00:00|2021-11-12T16:32:05|00:01:30|2021-11-12T16:33:35|2021-11-19T16:20:15|6-23:46:40|33824000|604000|20160|4|COMPLETED|
1518264|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p592|14-00:00:00|2021-11-12T16:32:07|00:01:28|2021-11-12T16:33:35|2021-11-19T16:20:30|6-23:46:55|33824840|604015|20160|4|COMPLETED|
1518265|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p503|14-00:00:00|2021-11-12T16:32:09|00:24:59|2021-11-12T16:57:08|2021-11-19T16:20:39|6-23:23:31|33746216|602611|20160|4|COMPLETED|
1518276|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p519|14-00:00:00|2021-11-12T16:55:37|00:05:07|2021-11-12T17:00:44|2021-11-19T15:59:54|6-22:59:10|33664400|601150|20160|4|COMPLETED|
1525510|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[601-604]|14-00:00:00|2021-11-16T11:16:47|00:00:01|2021-11-16T11:16:48|2021-11-16T11:18:23|00:01:35|21280|95|20160|6|FAILED|
1525901|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[497-500]|14-00:00:00|2021-11-16T14:28:34|00:24:12|2021-11-16T14:52:46|2021-11-16T14:54:25|00:01:39|22176|99|20160|6|FAILED|
1525923|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[497-500]|14-00:00:00|2021-11-16T14:54:59|00:00:02|2021-11-16T14:55:01|2021-11-16T14:55:50|00:00:49|10976|49|20160|6|COMPLETED|
1525933|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[549-552]|14-00:00:00|2021-11-16T15:02:09|00:00:00|2021-11-16T15:02:09|2021-11-16T15:05:20|00:03:11|42784|191|20160|6|COMPLETED|
1525944|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[549-552]|14-00:00:00|2021-11-16T15:17:29|00:00:01|2021-11-16T15:17:30|2021-11-16T15:20:02|00:02:32|34048|152|20160|6|COMPLETED|
1525945|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[563-566]|14-00:00:00|2021-11-16T15:20:50|00:01:08|2021-11-16T15:21:58|2021-11-17T14:42:35|23:20:37|18824288|84037|20160|8|COMPLETED|
1525965|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[549-552]|14-00:00:00|2021-11-16T15:34:24|00:00:01|2021-11-16T15:34:25|2021-11-17T14:42:53|23:08:28|18660992|83308|20160|6|COMPLETED|
1525989|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p567|14-00:00:00|2021-11-16T16:41:31|00:45:35|2021-11-16T17:27:06|2021-11-19T16:18:48|2-22:51:42|14285712|255102|20160|3|COMPLETED|
1528034|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[343-346]|14-00:00:00|2021-11-17T14:47:28|04:38:31|2021-11-17T19:25:59|2021-11-18T12:12:22|16:46:23|13525792|60383|20160|6|COMPLETED|
1528035|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[509-512]|14-00:00:00|2021-11-17T14:47:31|04:38:28|2021-11-17T19:25:59|2021-11-18T00:09:25|04:43:26|3809344|17006|20160|6|COMPLETED|
1529384|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[464,488,499,502]|14-00:00:00|2021-11-18T00:09:42|01:38:43|2021-11-18T01:48:25|2021-11-19T16:18:05|1-14:29:40|31041920|138580|20160|6|COMPLETED|
1530810|50109.0|50101|sphere.slrm|tornado|4|4|4|224|n01p[343-346]|14-00:00:00|2021-11-18T12:12:58|00:00:00|2021-11-18T12:12:58|2021-11-19T16:17:04|1-04:04:06|22634304|101046|20160|6|COMPLETED|
1534982|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p039|14-00:00:00|2021-11-19T16:03:23|00:00:00|2021-11-19T16:03:23|2021-11-19T16:09:34|00:06:11|20776|371|20160|3|COMPLETED|
1535164|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p045|12-00:00:00|2021-11-19T16:54:54|00:00:11|2021-11-19T16:55:05|2021-11-19T16:58:16|00:03:11|10696|191|17280|3|COMPLETED|
1535181|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p034|12-00:00:00|2021-11-19T17:03:49|00:00:01|2021-11-19T17:03:50|2021-11-19T17:08:56|00:05:06|17136|306|17280|3|COMPLETED|
1535182|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p045|12-00:00:00|2021-11-19T17:03:52|00:00:01|2021-11-19T17:03:53|2021-11-19T17:09:10|00:05:17|17752|317|17280|3|COMPLETED|
1535183|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p067|12-00:00:00|2021-11-19T17:03:55|00:00:01|2021-11-19T17:03:56|2021-11-19T17:09:14|00:05:18|17808|318|17280|3|COMPLETED|
1535184|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p072|12-00:00:00|2021-11-19T17:03:59|00:00:00|2021-11-19T17:03:59|2021-11-19T17:09:44|00:05:45|19320|345|17280|3|COMPLETED|
1535185|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p081|12-00:00:00|2021-11-19T17:04:03|00:00:01|2021-11-19T17:04:04|2021-11-19T17:09:52|00:05:48|19488|348|17280|3|COMPLETED|
1535225|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p069|14-00:00:00|2021-11-19T17:19:45|00:00:00|2021-11-19T17:19:45|2021-11-19T17:23:24|00:03:39|12264|219|20160|3|COMPLETED|
1535226|50109.0|50101|sphere.slrm|tornado|1|1|1|56|n01p072|14-00:00:00|2021-11-19T17:19:47|00:00:01|2021-11-19T17:19:48|2021-11-19T17:23:28|00:03:40|12320|220|20160|3|COMPLETED|
